"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_00209",1222.52042425465,-1.70656805904251,0.0755795992958122,-22.5797447319501,6.85434643361902e-113,4.49546324655373e-112
"AENJPLPP_00210",1432.56292989839,-1.18866846200277,0.0797353792621927,-14.907666747205,2.93842465362017e-50,1.09141487134463e-49
"AENJPLPP_00211",2215.16409986843,-1.22592427428201,0.07600521670123,-16.1294754161549,1.583598101929e-58,6.55965529561488e-58
"AENJPLPP_00212",1983.08713138389,-1.16477252103244,0.0648038372482896,-17.9738202318132,3.12439414656335e-72,1.48907295495785e-71
"AENJPLPP_00213",2417.15240539759,-1.35558259751692,0.0757368148187829,-17.8985952968903,1.20933874131643e-71,5.72616978002187e-71
"AENJPLPP_00214",507.514114614042,-1.49552480292662,0.0990914739788764,-15.0923661025108,1.81804001585608e-51,6.93857473941404e-51
"AENJPLPP_00215",2155.27535708481,-1.5932487090456,0.0749206861175277,-21.2658051014947,2.35416264939061e-100,1.42819200729697e-99
"AENJPLPP_00217",25.6804416664674,1.06307537139554,0.359895858414285,2.95384163652089,0.003138450126464,0.00437071581456871
"AENJPLPP_00218",63.0142770325274,1.29712791393808,0.258277116143168,5.02223322494841,5.10741104696807e-07,8.55249049383037e-07
"AENJPLPP_00219",75.6219763440651,-1.08789804129854,0.215693508019493,-5.04372176653655,4.56563052739149e-07,7.65847701368896e-07
"AENJPLPP_00229",1008.52250826665,-1.08077754716857,0.0787344623699945,-13.7268676845687,7.0099173633932e-43,2.35987044649723e-42
"AENJPLPP_00230",19648.2024921262,-1.85222687433475,0.0529826269290027,-34.959136262095,9.40661401888086e-268,1.4266697928636e-266
"AENJPLPP_00231",383.604227293389,-3.04308222992175,0.133749676966048,-22.7520716232774,1.36881983115061e-114,9.14220951447381e-114
"AENJPLPP_00234",1589.73659563407,1.3449077887361,0.0828271946220484,16.2375146819,2.73794003422345e-59,1.13898305423696e-58
"AENJPLPP_00238",9416.24883800126,-1.13538367109948,0.0551567750951886,-20.584663790442,3.76641321180102e-94,2.17184064807219e-93
"AENJPLPP_00244",6875.86801920165,2.52401936089787,0.0700847107411336,36.0138371722849,5.08079812078277e-284,8.12927699325243e-283
"AENJPLPP_00245",1656.68659112346,1.35847557951107,0.0687114414419199,19.7707332433035,5.31971837990931e-87,2.85285818090164e-86
"AENJPLPP_00248",5508.74490835759,1.1662018454139,0.0562045048952211,20.749259291368,1.24494579241805e-95,7.26509448401077e-95
"AENJPLPP_00249",4368.58835134328,1.33938771711081,0.065025789665636,20.5977924143324,2.87241760411616e-94,1.65961906015601e-93
"AENJPLPP_00255",1424.62796465709,-1.64376723599084,0.0832622985162944,-19.7420352942713,9.39176570418955e-87,5.00894170890109e-86
"AENJPLPP_00256",337.15017133614,-1.18943738501754,0.113214355603012,-10.5060650540495,8.10032062410507e-26,2.10796547429794e-25
"AENJPLPP_00257",723.434540711557,-1.25490397764072,0.088215984535447,-14.225358184791,6.37769640232499e-46,2.26210133052014e-45
"AENJPLPP_00263",49.8679138217211,-1.60936440456377,0.278000241042456,-5.78907557248482,7.07748516765702e-09,1.26439489620965e-08
"AENJPLPP_00266",1266.09572464144,2.03676407000405,0.0810666378565991,25.1245657135422,2.68105774290355e-139,2.12731339164445e-138
"AENJPLPP_00268",4968.95575277594,4.6603319958875,0.0741515105847231,62.8487802761989,0,0
"AENJPLPP_00269",14.2022840331638,-1.05229173402041,0.504702136036052,-2.08497578846237,0.0370714983197795,0.0474932701747461
"AENJPLPP_00277",841.240424464537,-2.47979032210891,0.0994029599626766,-24.9468458790363,2.31048836002755e-137,1.80864035064522e-136
"AENJPLPP_00278",1572.1172047562,2.44579328765759,0.243660147595412,10.0377239027152,1.04047239980992e-23,2.60744890554775e-23
"AENJPLPP_00279",112.603846081459,1.87892818874897,0.189249809429284,9.92829633179134,3.13567097815273e-23,7.77774607187458e-23
"AENJPLPP_00280",111.551078783084,1.60299708587458,0.185210198090383,8.6550152335149,4.9284583372335e-18,1.10995132854014e-17
"AENJPLPP_00281",536.558491207476,1.29798804109176,0.0970639383058843,13.3725054201008,8.75416949449894e-41,2.85146997404708e-40
"AENJPLPP_00283",136.279139184182,-2.64043681138234,0.198625757685446,-13.2935266913563,2.52395820386604e-40,8.19371938646367e-40
"AENJPLPP_00288",12.604698344942,1.60643886687363,0.547659354117868,2.93328116245028,0.00335400005381086,0.00465531370671937
"AENJPLPP_00289",7.25946196302948,3.05510586390346,0.846071604331416,3.61093062131269,0.000305100276663216,0.000453754854771852
"AENJPLPP_00308",1221.29532648394,4.98777818682106,0.120837845467587,41.2766229612972,0,0
"AENJPLPP_00309",926.579615245092,4.3375946685972,0.114621237577643,37.8428532117268,0,0
"AENJPLPP_00310",3684.60690415476,7.45878335212392,0.140646673469218,53.0320637391851,0,0
"AENJPLPP_00311",2347.32333498626,7.30830066252938,0.164349820876628,44.4679563600833,0,0
"AENJPLPP_00312",227.815045054276,6.49011021961826,0.378958192384638,17.1261905667707,9.46530866531095e-66,4.20167360265023e-65
"AENJPLPP_00313",3447.71335178995,7.42861089592492,0.149469176767901,49.699951900185,0,0
"AENJPLPP_00314",9769.01837891229,7.28699251026611,0.210517085319133,34.6147320974894,1.51672238594235e-262,2.23065433730512e-261
